post_id,title,url,post_content_bytes,full_markdown_bytes,sections_bytes,http_code,html_bytes,real_dcv5_recipe_in_body,visible_text_bytes,visible_has_title_word,visible_has_radni_sazetak,visible_has_gotovo,risk_class,visible_preview
3132,"Armatia (Αρματιά)",https://drycured.com/recepti-baza/armatia/,3849,3849,0,200,304450,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3133,"Pihti (Πηχτή)",https://drycured.com/recepti-baza/pihti/,3707,3707,0,200,304329,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3134,"Kavourmas (Καβουρμάς)",https://drycured.com/recepti-baza/kavourmas/,3881,3881,0,200,304629,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3135,"Pastourmas (Παστουρμάς)",https://drycured.com/recepti-baza/pastourmas/,3608,3608,0,200,354445,YES,10453,YES,NO,YES,OK_REAL_DCV5,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3136,"Loukaniko (Λουκάνικο)",https://drycured.com/recepti-baza/loukaniko/,3865,3865,0,200,304629,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3137,"Apaki (Απάκι)",https://drycured.com/recepti-baza/apaki/,3626,3626,0,200,304329,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3138,"Noumboulo (Νούμπουλο)",https://drycured.com/recepti-baza/noumboulo/,3875,3875,0,200,304629,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3139,"Syglino (Σύγκλινο)",https://drycured.com/recepti-baza/syglino/,3678,3678,0,200,304527,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3140,"Skirts and Kidneys (Tradicionalna irska marinirana goveđa dijafragma)",https://drycured.com/recepti-baza/skirts-and-kidneys-tradicionalna-irska-marinirana-govea-dijafragma/,3782,3782,0,200,305320,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3141,"Svið (Dimljena janjeća glava)",https://drycured.com/recepti-baza/svi-dimljena-janjeca-glava/,3567,3567,0,200,304587,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3142,"Heilhornað Hangikjöt (Sušena janjeća rebra)",https://drycured.com/recepti-baza/heilhorna-hangikjot-susena-janjeca-rebra/,3614,3614,0,200,354498,YES,10469,YES,NO,YES,OK_REAL_DCV5,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3143,"Torfær​ður Lambahryggur (Zakopana janjeća leđa)",https://drycured.com/recepti-baza/torfrur-lambahryggur-zakopana-janjeca-lea/,3715,3715,0,200,305016,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3144,"Selshreifar (Sušeni tuljanovi peraji)",https://drycured.com/recepti-baza/selshreifar-suseni-tuljanovi-peraji/,3692,3692,0,200,304717,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3145,"Hákarlasullur (Fermentirani trbuh grenlandskog morskog psa)",https://drycured.com/recepti-baza/hakarlasullur-fermentirani-trbuh-grenlandskog-morskog-psa/,3632,3632,0,200,305211,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3146,"Gellur (Sušeni riblji jezici)",https://drycured.com/recepti-baza/gellur-suseni-riblji-jezici/,3674,3674,0,200,304501,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3147,"Súrsaðir Hrútspungar Með Lyngi (Fermentirani ovnovski testisi s vrijeskom)",https://drycured.com/recepti-baza/sursair-hrutspungar-me-lyngi-fermentirani-ovnovski-testisi-s-vrijeskom/,3764,3764,0,200,305504,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3148,"Sviðasulta (Želatinizirano janjeće meso s glave)",https://drycured.com/recepti-baza/sviasulta-zelatinizirano-janjece-meso-s-glave/,3800,3800,0,200,304969,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3149,"Harðfiskur (Sušeni oslić)",https://drycured.com/recepti-baza/harfiskur-suseni-oslic/,3437,3437,0,200,304508,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3150,"Kæstur Hákarl (Fermentirano meso grenlandskog morskog psa)",https://drycured.com/recepti-baza/kstur-hakarl-fermentirano-meso-grenlandskog-morskog-psa/,3440,3440,0,200,305117,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3151,"Pastërma (Sušena govedina)",https://drycured.com/recepti-baza/pasterma-susena-govedina/,3425,3425,0,200,304490,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3152,"Skilandis (Tradicinis lietuviškas skilandis)",https://drycured.com/recepti-baza/skilandis-tradicinis-lietuviskas-skilandis/,3567,3567,0,200,304866,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3153,"Kindziukas (Kindzius)",https://drycured.com/recepti-baza/kindziukas-kindzius/,3664,3664,0,200,304440,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3154,"Lašiniai (Tradicionalna litavska slanina)",https://drycured.com/recepti-baza/lasiniai-tradicionalna-litavska-slanina/,3321,3321,0,200,304741,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3155,"Vytinta dešra (Sušena litavska kobasica)",https://drycured.com/recepti-baza/vytinta-desra-susena-litavska-kobasica/,4010,4010,0,200,304849,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3156,"Lički Planinarski Navršak",https://drycured.com/recepti-baza/licki-planinarski-navrsak/,3472,3472,0,200,304513,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3158,"Mađarska Slanina (Szalonna)",https://drycured.com/recepti-baza/maarska-slanina-szalonna/,3332,3332,0,200,304446,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3159,"Mađarska Dimljena Šunka (Füstölt Sonka)",https://drycured.com/recepti-baza/maarska-dimljena-sunka-fustolt-sonka/,3457,3457,0,200,304764,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3160,"Mađarski Dimljeni Jezik (Füstölt Nyelv)",https://drycured.com/recepti-baza/maarski-dimljeni-jezik-fustolt-nyelv/,3535,3535,0,200,304762,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3162,"Ossenworst (Goveđa sirova kobasica)",https://drycured.com/recepti-baza/ossenworst-govea-sirova-kobasica/,4058,4058,0,200,304682,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3163,"MOSTBRÖCKLI (ALPSKA SUŠENA GOVEDINA)",https://drycured.com/recepti-baza/mostbrockli-alpska-susena-govedina/,4005,4005,0,200,304664,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3164,"HOLSTEINER KATENSCHINKEN (HOLŠTAJNSKA DIMLJENA ŠUNKA)",https://drycured.com/recepti-baza/holsteiner-katenschinken-holstajnska-dimljena-sunka/,3972,3972,0,200,305071,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3166,"Leichter Karreeschinken s povrćem u eintopfu",https://drycured.com/recepti-baza/leichter-karreeschinken-s-povrcem-u-eintopfu/,4001,4001,0,200,304832,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3168,"RAKFISK (FERMENTIRANI SLATKOVODNI LOSOS)",https://drycured.com/recepti-baza/rakfisk-fermentirani-slatkovodni-losos/,3587,3587,0,200,304772,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3169,"LUTEFISK (SUŠENI BAKALAR)",https://drycured.com/recepti-baza/lutefisk-suseni-bakalar/,3487,3487,0,200,304453,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3170,"SMALAHOVE (SUŠENA OVČJA GLAVA)",https://drycured.com/recepti-baza/smalahove-susena-ovcja-glava/,3575,3575,0,200,304627,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3171,"FÅREPØLSE (TRADICIONALNA OVČJA KOBASICA)",https://drycured.com/recepti-baza/fareplse-tradicionalna-ovcja-kobasica/,4247,4247,0,200,305110,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3172,"ELGKJØTT SPEKEMAT (SUHO MESO LOSA)",https://drycured.com/recepti-baza/elgkjtt-spekemat-suho-meso-losa/,3483,3483,0,200,304511,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3173,"TJUKKMJØLKSPØLSE (FERMENTIRANA KOBASICA S MLIJEČNOM KULTUROM)",https://drycured.com/recepti-baza/tjukkmjlksplse-fermentirana-kobasica-s-mlijecnom-kulturom/,4494,4494,0,200,305564,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3174,"REINSDYRHJERTE (SUŠENO SRCE SOBA)",https://drycured.com/recepti-baza/reinsdyrhjerte-suseno-srce-soba/,3622,3622,0,200,304629,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3175,"PINNEKJØTT (SUŠENA REBRA)",https://drycured.com/recepti-baza/pinnekjtt-susena-rebra/,3566,3566,0,200,351172,YES,9757,YES,NO,YES,OK_REAL_DCV5,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3176,"RØKELAKS (DIMLJENI LOSOS)",https://drycured.com/recepti-baza/rkelaks-dimljeni-losos/,3711,3711,0,200,304493,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3178,"Kuşbaşı Jerky (Turski goveđi jerky)",https://drycured.com/recepti-baza/kusbas-jerky-turski-govei-jerky/,3831,3831,0,200,304655,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3179,"Işkembe Dolması (Punjeni goveđi burag)",https://drycured.com/recepti-baza/iskembe-dolmas-punjeni-govei-burag/,3829,3829,0,200,304722,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3180,"Varaždinski Š(p)ek",https://drycured.com/recepti-baza/varazdinski-s-p-ek/,3474,3474,0,200,304466,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3181,"Đurđevački Zelenjak",https://drycured.com/recepti-baza/urevacki-zelenjak/,3394,3394,0,200,304488,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3182,"KINDZIUK (POLJSKO-LITAVSKA SUHA KOBASICA)",https://drycured.com/recepti-baza/kindziuk-poljsko-litavska-suha-kobasica/,4086,4086,0,200,304872,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3183,"KIEŁBASA WĘDZONA (DIMLJENA POLJSKA KOBASICA)",https://drycured.com/recepti-baza/kiebasa-wedzona-dimljena-poljska-kobasica/,4003,4003,0,200,304944,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3185,"Presunto de Porco Preto (Pršut od Crne Iberijske Svinje)",https://drycured.com/recepti-baza/presunto-de-porco-preto-prsut-od-crne-iberijske-svinje/,3415,3415,0,200,304954,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3188,"Lountza Kafteri (Λούντζα Καυτερή) - Ljuta dimljena svinjska vratina",https://drycured.com/recepti-baza/lountza-kafteri-ljuta-dimljena-svinjska-vratina/,3907,3907,0,200,357352,YES,11032,YES,NO,YES,OK_REAL_DCV5,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3189,"Posyrti (Ποσυρτή) - Ciparska suha kobasica s divljim biljem",https://drycured.com/recepti-baza/posyrti-ciparska-suha-kobasica-s-divljim-biljem/,4326,4326,0,200,305246,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3190,"Afelia Pastarma (Αφέλια Παστάρμα) - Ciparska marinirana goveđa pisanica",https://drycured.com/recepti-baza/afelia-pastarma-ciparska-marinirana-govea-pisanica/,3964,3964,0,200,305587,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3191,"Ofto Lountza (Οφτή Λούντζα) - Ciparska zračno sušena janjetina",https://drycured.com/recepti-baza/ofto-lountza-ciparska-zracno-susena-janjetina/,3968,3968,0,200,305328,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3192,"Virovski ""Živi Čvarci""",https://drycured.com/recepti-baza/virovski-zivi-cvarci/,3613,3613,0,200,304586,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
3193,"Ludbreška ""Tajna Kobasica""",https://drycured.com/recepti-baza/ludbreska-tajna-kobasica/,4044,4044,0,200,304679,NO,1833,NO,NO,NO,RISK_VISIBLE_TOO_SHORT_OR_HIDDEN,"Skip to content drycured.com RECEPTI BLOG KNJIGA FORUM Kalkulator Drycured podcast ALATI Menu Toggle Dijagnostika problema Praćenje gubitka težine Dnevnik serije Planer dimljenja Monitor sušionice HACCP kontrolna lista Inventar i sirovina Kalkulator soli Gener"
